Review_ID,Sentence_ID,Text,Token_Text,Opinion_Target,Opinion_Category,Opinion_Polarity
498657,498657:0,do not get the go go hamburgers no matter what the reviews say,get hamburger matter review say,Go Go Hamburgers,FOOD#QUALITY,negative
498657,498657:1,they were such a ripoff 895 for four small meat patties in steamed buns and not worth trying,ripoff 895 four small meat patty steamed bun worth trying,food,FOOD#QUALITY,negative
498657,498657:1,they were such a ripoff 895 for four small meat patties in steamed buns and not worth trying,ripoff 895 four small meat patty steamed bun worth trying,food,FOOD#STYLE_OPTIONS,negative
498657,498657:1,they were such a ripoff 895 for four small meat patties in steamed buns and not worth trying,ripoff 895 four small meat patty steamed bun worth trying,food,FOOD#PRICES,negative
498657,498657:2,the rest of the dim sum though pricey by chinatown standards is worth it,rest dim sum though pricey chinatown standard worth,dim sum,FOOD#PRICES,negative
498657,498657:4,the wait here is long for dim sum but if you dont like sharing tables or if the typical raucous dim sum atmosphere is not your gig this is a sleek for chinatown alternative,wait long dim sum dont like sharing table typical raucous dim sum atmosphere gig sleek chinatown alternative,wait,SERVICE#GENERAL,negative
498657,498657:4,the wait here is long for dim sum but if you dont like sharing tables or if the typical raucous dim sum atmosphere is not your gig this is a sleek for chinatown alternative,wait long dim sum dont like sharing table typical raucous dim sum atmosphere gig sleek chinatown alternative,atmosphere,AMBIENCE#GENERAL,negative
498657,498657:4,the wait here is long for dim sum but if you dont like sharing tables or if the typical raucous dim sum atmosphere is not your gig this is a sleek for chinatown alternative,wait long dim sum dont like sharing table typical raucous dim sum atmosphere gig sleek chinatown alternative,restaurant,RESTAURANT#MISCELLANEOUS,negative
498657,498657:5,a few tips skip the turnip cake roast pork buns and egg custards,tip skip turnip cake roast pork bun egg custard,turnip cake,FOOD#QUALITY,negative
498657,498657:5,a few tips skip the turnip cake roast pork buns and egg custards,tip skip turnip cake roast pork bun egg custard,roast pork buns,FOOD#QUALITY,negative
498657,498657:5,a few tips skip the turnip cake roast pork buns and egg custards,tip skip turnip cake roast pork bun egg custard,egg custards,FOOD#QUALITY,negative
498657,498657:6,these are overpriced and you can get better just around the corner,overpriced get better around corner,food,FOOD#PRICES,negative
498657,498657:6,these are overpriced and you can get better just around the corner,overpriced get better around corner,food,FOOD#QUALITY,negative
503807,503807:6,the restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,restaurant bit noisy something overlooked sit enjoy great meal,restaurant,AMBIENCE#GENERAL,negative
505535,505535:1,the pad se ew chicken was delicious however the pad thai was far too oily,pad chicken delicious however pad thai far oily,pad thai,FOOD#QUALITY,negative
507844,507844:0,this place would be so much better served by being run by a group that actually understands customer service,place would much better served run group actually understands customer service,customer service,SERVICE#GENERAL,negative
507844,507844:2,they are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place but also become hostile,helpful least give grand run around time event date roll around regret chosing place also become hostile,service,SERVICE#GENERAL,negative
507844,507844:3,nobody at this restaurant will give firm answers about anything and in the end not one person takes responsibility for anything,nobody restaurant give firm answer anything end one person take responsibility anything,service,SERVICE#GENERAL,negative
507844,507844:4,terrible terrible management deserves to be shutdown,terrible terrible management deserves shutdown,management,SERVICE#GENERAL,negative
507844,507844:4,terrible terrible management deserves to be shutdown,terrible terrible management deserves shutdown,restaurant,RESTAURANT#GENERAL,negative
507937,507937:2,spreads and toppings are great though a bit pricey,spread topping great though bit pricey,Spreads,FOOD#PRICES,negative
507937,507937:2,spreads and toppings are great though a bit pricey,spread topping great though bit pricey,toppings,FOOD#PRICES,negative
507937,507937:4,only drawback they wont toast your bagel and they dont make eggs for the bagel,drawback wont toast bagel dont make egg bagel,service,SERVICE#GENERAL,negative
509227,509227:1,the food is decent at best and the ambience well its a matter of opinion some may consider it to be a sweet thing i thought it was just annoying,food decent best ambience well matter opinion may consider sweet thing thought annoying,food,FOOD#QUALITY,negative
509227,509227:1,the food is decent at best and the ambience well its a matter of opinion some may consider it to be a sweet thing i thought it was just annoying,food decent best ambience well matter opinion may consider sweet thing thought annoying,ambience,AMBIENCE#GENERAL,negative
509227,509227:2,if celebrities make you sweat then your in for a ride but if your like most around these parts then youll just yawn and wonder whats with all the hype,celebrity make sweat ride like around part youll yawn wonder whats hype,restaurant,RESTAURANT#MISCELLANEOUS,negative
513395,513395:1,their bagels are fine but they are a little overcooked and not really a special bagel experience,bagel fine little overcooked really special bagel experience,bagels,FOOD#QUALITY,negative
513521,513521:2,drawbacks service is slow and they dont toast,drawback service slow dont toast,service,SERVICE#GENERAL,negative
521916,521916:0,downtown dinner 2002 prixe fix appetizers were ok waiter gave me poor suggestiontry the potato stuff kanish best one,downtown dinner 2002 prixe fix appetizer waiter gave poor suggestiontry potato stuff kanish best one,waiter,SERVICE#GENERAL,negative
521916,521916:1,small servings for main entree i had salmon wasnt impressed girlfriend had chicken it was good,small serving main entree salmon wasnt impressed girlfriend chicken good,salmon,FOOD#QUALITY,negative
521916,521916:1,small servings for main entree i had salmon wasnt impressed girlfriend had chicken it was good,small serving main entree salmon wasnt impressed girlfriend chicken good,servings for main entree,FOOD#GENERAL,negative
521916,521916:2,dessert is a jokedont bother,dessert jokedont bother,Dessert,FOOD#QUALITY,negative
535248,535248:2,it is expensive but well worth the money,expensive well worth money,restaurant,RESTAURANT#PRICES,negative
541532,541532:3,go here for a romantic dinner but not for an all out wow dining experience,romantic dinner wow dining experience,restaurant,RESTAURANT#MISCELLANEOUS,negative
553097,553097:1,too bad the food wasnt of the same heritage,bad food wasnt heritage,food,FOOD#QUALITY,negative
553097,553097:2,the porcini mushroom pasta special was tasteless so was the seafood tagliatelle,porcini mushroom pasta special tasteless seafood tagliatelle,porcini mushroom pasta special,FOOD#QUALITY,negative
553097,553097:2,the porcini mushroom pasta special was tasteless so was the seafood tagliatelle,porcini mushroom pasta special tasteless seafood tagliatelle,seafood tagliatelle,FOOD#QUALITY,negative
553097,553097:3,a real dissapointment,real dissapointment,food,FOOD#QUALITY,negative
553097,553097:4,but that wasnt the icing on the cake a tiramisu that resembled nothing i have ever had,wasnt icing cake tiramisu resembled nothing ever,tiramisu,FOOD#QUALITY,negative
553097,553097:5,they should have called it mascarpone with chocolate chipsgood but a far cry from what the name implies,called mascarpone chocolate chipsgood far cry name implies,food,FOOD#QUALITY,negative
553097,553097:6,priced at upper intermediate range,priced upper intermediate range,restaurant,RESTAURANT#PRICES,negative
558423,558423:3,its definately not a place to go if you want to impress someone,definately place want impress someone,place,RESTAURANT#MISCELLANEOUS,negative
608500,608500:1,we were less than impressed,impressed,restaurant,RESTAURANT#GENERAL,negative
608500,608500:2,while the ambiance and atmosphere were great the food and service could have been a lot better,ambiance atmosphere great food service could lot better,food,FOOD#QUALITY,negative
608500,608500:2,while the ambiance and atmosphere were great the food and service could have been a lot better,ambiance atmosphere great food service could lot better,service,SERVICE#GENERAL,negative
608500,608500:3,we ordered the chicken casserole but what we got were a few small pieces of chicken all dark meat and on the bone,ordered chicken casserole got small piece chicken dark meat bone,chicken casserole,FOOD#QUALITY,negative
608500,608500:3,we ordered the chicken casserole but what we got were a few small pieces of chicken all dark meat and on the bone,ordered chicken casserole got small piece chicken dark meat bone,chicken casserole,FOOD#STYLE_OPTIONS,negative
